type,gene,db_xref,start,end,Length,strand,product
CDS,none,GI:378700828,3082009,3083271,1264,-1,hypothetical protein
CDS,none,GI:378700829,3083265,3084188,925,-1,hypothetical protein
CDS,none,GI:378700830,3084385,3085149,766,1,DeoR family transcriptional regulator
CDS,slyA,GI:378700831,3085168,3085572,406,-1,putative regulatory protein
CDS,none,GI:378700832,3085743,3086336,595,1,decarboxylase
CDS,none,GI:378700833,3086336,3087763,1429,1,hypothetical protein
CDS,none,GI:378700834,3087774,3088010,238,1,hypothetical protein
CDS,rpoS,GI:378700835,3088055,3089047,994,-1,RNA polymerase sigma subunit RpoS (sigma-38)
CDS,nlpD,GI:378700836,3089110,3090243,1135,-1,lipoprotein NlpD
CDS,pcm,GI:378700837,3090419,3091045,628,-1,protein-L-isoaspartate O-methyltransferase
CDS,surE,GI:378700838,3091039,3091800,763,-1,Acid phosphatase surE
CDS,truD,GI:378700839,3091781,3092830,1051,-1,tRNA pseudouridine synthase D
CDS,ispF,GI:378700840,3092827,3093306,481,-1,"2-C-methyl-D-erythritol 2,4-cyclo diphosphate synthase"
CDS,ispD,GI:378700841,3093306,3094016,712,-1,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
CDS,ftsB,GI:378700842,3094035,3094346,313,-1,Cell division protein ftsB-like protein
CDS,none,GI:378700843,3094537,3094893,358,-1,hypothetical protein
CDS,cysC,GI:378700844,3094911,3095516,607,-1,Adenylylsulfate kinase
CDS,cysN,GI:378700845,3095503,3096942,1441,-1,sulfate adenylyltransferase
CDS,cysD,GI:378700846,3096952,3097860,910,-1,ATP sulfurylase
CDS,iap,GI:378700847,3098111,3099157,1048,1,alkaline phosphatase isozyme conversion protein
CDS,none,GI:378700848,3100256,3100552,298,-1,hypothetical protein
CDS,none,GI:378700849,3100549,3101469,922,-1,hypothetical protein
CDS,none,GI:378700850,3101466,3102116,652,-1,hypothetical protein
CDS,none,GI:378700851,3102098,3102844,748,-1,hypothetical protein
CDS,none,GI:378700852,3102855,3103913,1060,-1,hypothetical protein
CDS,none,GI:378700853,3103927,3104487,562,-1,hypothetical protein
CDS,none,GI:378700854,3104484,3106040,1558,-1,hypothetical protein
CDS,none,GI:378700855,3106052,3108715,2665,-1,hypothetical protein
CDS,sopD,GI:378700856,3109160,3110113,955,1,hypothetical protein
CDS,cysH,GI:378700857,3110201,3110935,736,-1,phosphoadenosine phosphosulfate reductase
CDS,cysI,GI:378700858,3111011,3112723,1714,-1,sulfite reductase (NADPH) hemoprotein alpha subunit
CDS,cysJ,GI:378700859,3112723,3114342,1621,-1,sulfite reductase (NADPH) flavoprotein subunit beta
CDS,none,GI:378700860,3114946,3115308,364,1,6-pyruvoyl tetrahydrobiopterin synthase
CDS,none,GI:378700861,3115396,3116193,799,-1,hypothetical protein
CDS,none,GI:378700862,3118020,3118691,673,-1,hypothetical protein
CDS,eno,GI:378700863,3118827,3120125,1300,-1,enolase
CDS,pyrG,GI:378700864,3120208,3121845,1639,-1,CTP synthase
CDS,none,GI:378700865,3122073,3122873,802,-1,hypothetical protein
CDS,none,GI:378700866,3123527,3123631,106,1,putative major fimbrial subunit
CDS,none,GI:378700867,3123641,3123931,292,-1,putative DNA stabilisation protein
CDS,none,GI:378700868,3123903,3124178,277,-1,hypothetical protein
CDS,relA,GI:378700869,3124343,3126577,2236,-1,GTP pyrophosphokinase
CDS,rumA,GI:378700870,3126629,3127924,1297,-1,putative RNA methyltransferase
CDS,barA,GI:378700871,3127982,3130738,2758,1,sensor protein
CDS,none,GI:378700872,3130782,3131924,1144,-1,hypothetical protein
CDS,ygcX,GI:378700873,3132002,3133342,1342,-1,glucarate dehydratase
CDS,none,GI:378700874,3133363,3134703,1342,-1,glucarate dehydratase
CDS,ygcZ,GI:378700875,3134700,3136058,1360,-1,glucarate transporter
CDS,none,GI:378700876,3136539,3136988,451,-1,hypothetical protein
CDS,yqcB,GI:378700877,3137007,3137789,784,-1,putative RNA pseudouridylate synthase
CDS,none,GI:378700878,3137789,3138118,331,-1,hypothetical protein
CDS,syd,GI:378700879,3138730,3139275,547,-1,syd protein
CDS,none,GI:378700880,3139344,3140192,850,1,hypothetical protein
CDS,none,GI:378700881,3140305,3141669,1366,1,hypothetical protein
CDS,sdaC,GI:378700882,3142234,3143523,1291,1,putative serine transporter
CDS,sdaB,GI:378700883,3143582,3144949,1369,1,L-serine dehydratase 2
CDS,exo,GI:378700884,3145060,3145875,817,1,5'-3' exonuclease
CDS,fucO,GI:378700885,3145967,3147115,1150,-1,"1,2-propanediol oxidoreductase (lactaldehyde reductase)"
CDS,fucA,GI:378700886,3147132,3147779,649,-1,fuculose-1-phosphate aldolase
CDS,fucP,GI:378700887,3148334,3149650,1318,1,L-fucose permease
CDS,fucI,GI:378700888,3149682,3151457,1777,1,L-fuculose isomerase
CDS,fucK,GI:378700889,3151558,3152976,1420,1,L-fuculose kinase
CDS,fucU,GI:378700890,3152978,3153400,424,1,fuscose operon fucU protein
CDS,fucR,GI:378700891,3153458,3154168,712,1,l-fucose operon activator
CDS,none,GI:378700892,3154227,3155327,1102,-1,hypothetical protein
CDS,none,GI:378700893,3155320,3155715,397,-1,hypothetical protein
CDS,gcvA,GI:378700894,3155734,3156651,919,-1,regulatory protein for glycine cleavage pathway
CDS,none,GI:378700895,3156998,3157225,229,-1,lipoprotein
CDS,none,GI:378700896,3157418,3158623,1207,1,aminotransferase
CDS,none,GI:378700897,3158623,3159066,445,1,hypothetical protein
CDS,none,GI:378700898,3159339,3160253,916,1,hypothetical protein
CDS,none,GI:378700899,3160305,3161111,808,-1,hypothetical protein
CDS,mltA,GI:378700900,3161221,3162318,1099,-1,membrane-bound lytic murein transglycosylase A
tRNA,none,none,3162526,3162599,75,1,tRNA-Met
tRNA,none,none,3162632,3162705,75,1,tRNA-Met
CDS,none,GI:378700901,3162818,3164071,1255,-1,N-acetylmuramoyl-L-alanine amidase
CDS,argA,GI:378700902,3164304,3165635,1333,1,Amino-acid acetyltransferase
CDS,recD,GI:378700903,3165738,3167573,1837,-1,exonuclease V alpha-subunit
CDS,recB,GI:378700904,3167570,3171115,3547,-1,exonuclease V subunit
CDS,ptr,GI:378700905,3171108,3173996,2890,-1,protease III
CDS,recC,GI:378700906,3174174,3177545,3373,-1,exonuclease V subunit
CDS,ppdC,GI:378700907,3177561,3177881,322,-1,prepilin peptidase dependent protein C
CDS,none,GI:378700908,3177866,3178273,409,-1,hypothetical protein
CDS,ppdB,GI:378700909,3178270,3178833,565,-1,prepilin peptidase dependent protein B
CDS,ppdA,GI:378700910,3178824,3179294,472,-1,prepilin peptidase dependent protein A
CDS,thyA,GI:378700911,3179479,3180273,796,-1,Thymidylate synthase
CDS,lgt,GI:378700912,3180280,3181155,877,-1,prolipoprotein diacylglyceryl transferase
CDS,ptsP,GI:378700913,3181371,3183617,2248,-1,phosphoenolpyruvate-protein phosphotransferase
CDS,rppH,GI:378700914,3183630,3184160,532,-1,RNA pyrophosphohydrolase
CDS,mutH,GI:378700915,3184843,3185538,697,1,DNA mismatch repair protein mutH
CDS,none,GI:378700916,3185720,3186433,715,1,hypothetical protein
CDS,none,GI:378700917,3186603,3186821,220,1,lipoprotein
CDS,none,GI:378700918,3187012,3188052,1042,1,oxidoreductase
CDS,ygeD,GI:378700919,3188139,3189341,1204,-1,hypothetical protein
CDS,aas,GI:378700920,3189334,3191493,2161,-1,2-acylglycerophosphoethanolamine acyltransferase
CDS,galR,GI:378700921,3192086,3193114,1030,1,galactose operon repressor
CDS,none,GI:378700922,3193125,3194147,1024,1,regulatory protein
CDS,lysA,GI:378700923,3194157,3195419,1264,-1,diaminopimelate decarboxylase
CDS,lysR,GI:378700924,3195537,3196472,937,1,transcriptional activator protein LysR
CDS,none,GI:378700925,3196444,3197151,709,-1,hypothetical protein
CDS,araE,GI:378700926,3197264,3198682,1420,-1,arabinose-proton symporter
CDS,kduD,GI:378700927,3199036,3199797,763,-1,2-keto-3-deoxygluconate oxidoreductase
CDS,kduI,GI:378700928,3199854,3200690,838,-1,4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase
CDS,none,GI:378700929,3201120,3202298,1180,-1,acetyl-CoA acetyltransferase
CDS,none,GI:378700930,3202421,3203284,865,-1,regulatory protein
CDS,none,GI:378700931,3203361,3203843,484,1,hypothetical protein
CDS,none,GI:378700932,3203985,3205214,1231,1,amino acid transport protein
CDS,none,GI:378700933,3205245,3205517,274,-1,hypothetical protein
CDS,none,GI:378700934,3205639,3206475,838,1,putative High affinity Nickel transport protein
CDS,none,GI:378700935,3206685,3207383,700,-1,hypothetical protein
CDS,none,GI:378700936,3207430,3207942,514,-1,hypothetical protein
CDS,none,GI:378700937,3208086,3209162,1078,-1,hypothetical protein
CDS,stdC,GI:378700938,3209159,3209902,745,-1,fimbrial chaperone protein
CDS,stdB,GI:378700939,3209943,3212432,2491,-1,outer membrane fimbrial usher protein
CDS,stdA,GI:378700940,3212552,3213262,712,-1,fimbrial protein
CDS,none,GI:378700941,3213855,3214487,634,-1,hypothetical protein
CDS,none,GI:378700942,3214534,3215070,538,-1,outer membrane protein (associated with virulence)
CDS,none,GI:378700943,3215876,3216274,400,-1,hypothetical protein
CDS,none,GI:378700944,3216274,3216501,229,-1,hypothetical protein
CDS,none,GI:378700945,3217204,3218010,808,1,hypothetical protein
tRNA,none,none,3218145,3218215,72,-1,tRNA-Gly
CDS,none,GI:378700946,3218295,3219053,760,-1,lipoprotein
CDS,idi,GI:378700947,3219318,3219863,547,1,isopentenyl-diphosphate delta-isomerase
CDS,lysS,GI:378700948,3219939,3221456,1519,-1,lysyl-tRNA synthetase
CDS,prfB,GI:378700949,3221466,3222347,883,-1,peptide chain release factor 2 (RF-2)
CDS,recJ,GI:378700950,3222669,3224402,1735,-1,single-stranded DNA-specific exonuclease
CDS,dsbC,GI:378700951,3224408,3225082,676,-1,thiol:disulfide interchange protein
CDS,xerD,GI:378700952,3225145,3226041,898,-1,tyrosine recombinase XerD
CDS,fldB,GI:378700953,3226154,3226675,523,1,flavodoxin II
CDS,none,GI:378700954,3226728,3227141,415,-1,hypothetical protein
CDS,none,GI:378700955,3227122,3227388,268,-1,hypothetical protein
CDS,none,GI:378700956,3227638,3228618,982,1,hypothetical protein
CDS,none,GI:378700957,3228734,3229393,661,-1,hypothetical protein
CDS,none,GI:378700958,3229557,3229868,313,-1,hypothetical protein
CDS,bglA,GI:378700959,3230027,3231460,1435,1,6-phospho-beta-glucosidase
CDS,none,GI:378700960,3231508,3232401,895,-1,hypothetical protein
CDS,gcvP,GI:378700961,3232857,3235730,2875,-1,glycine dehydrogenase
CDS,gcvH,GI:378700962,3235893,3236282,391,-1,Glycine cleavage system H protein
CDS,gcvT,GI:378700963,3236308,3237402,1096,-1,aminomethyltransferase
CDS,visC,GI:378700964,3237857,3239059,1204,-1,monooxygenase
CDS,visB,GI:378700965,3239185,3240363,1180,-1,2-octaprenyl-6-methoxyphenol hydroxylase
CDS,pepP,GI:378700966,3240360,3241502,1144,-1,proline aminopeptidase II
CDS,none,GI:378700967,3241702,3242280,580,-1,hypothetical protein
CDS,none,GI:378700968,3242447,3242776,331,1,hypothetical protein
CDS,none,GI:378700969,3243142,3243618,478,1,hypothetical protein
CDS,serA,GI:378700970,3243999,3245231,1234,-1,D-3-phosphoglycerate dehydrogenase
CDS,rpiA,GI:378700971,3245497,3246156,661,-1,ribose-5-phosphate isomerase A
CDS,iciA,GI:378700972,3246310,3247203,895,1,chromosome intitiation inhibitor
CDS,none,GI:378700973,3247469,3248215,748,-1,hypothetical protein
CDS,none,GI:378700974,3248309,3248944,637,-1,membrane transport protein
CDS,none,GI:378700975,3249144,3250004,862,-1,hypothetical protein
CDS,fba,GI:378700976,3250231,3251310,1081,-1,"fructose 1,6-bisphosphate aldolase"
CDS,pgk,GI:378700977,3251412,3252575,1165,-1,phosphoglycerate kinase
CDS,epd,GI:378700978,3252597,3253643,1048,-1,D-erythrose 4-phosphate dehydrogenase
CDS,none,GI:378700979,3254017,3254442,427,1,hypothetical protein
CDS,none,GI:378700980,3254468,3255046,580,1,hypothetical protein
CDS,none,GI:378700981,3255047,3255754,709,1,hypothetical protein
CDS,none,GI:378700982,3255742,3256419,679,1,ABC transporter ATP-binding protein
CDS,none,GI:378700983,3256413,3257069,658,1,ABC transporter ATP-binding protein
CDS,tktA,GI:378700984,3257113,3259059,1948,-1,transketolase
CDS,none,GI:378700985,3259380,3260138,760,1,hypothetical protein
CDS,speB,GI:378700986,3260239,3261159,922,-1,Agmatinase
CDS,none,GI:378700987,3261364,3262254,892,-1,putative hydrolase
CDS,none,GI:378700988,3262534,3263007,475,-1,hypothetical protein
CDS,none,GI:378700989,3263046,3264053,1009,-1,putative oxidoreductase
CDS,none,GI:378700990,3264067,3265083,1018,-1,zinc binding dehydrogenase
CDS,none,GI:378700991,3265086,3266558,1474,-1,putative oxidoreductase
CDS,none,GI:378700992,3267800,3268549,751,-1,GntR family transcriptional regulator
CDS,none,GI:378700993,3268754,3269485,733,-1,putative outer membrane lipoprotein
CDS,speA,GI:378700994,3269629,3271542,1915,-1,biosynthetic arginine decarboxylase
CDS,none,GI:378700995,3271614,3271745,133,-1,hypothetical protein
CDS,none,GI:378700996,3272040,3272339,301,-1,putative inner membrane protein
CDS,metK,GI:378700997,3272395,3273549,1156,1,S-adenosylmethionine synthetase
CDS,galP,GI:378700998,3274081,3275436,1357,1,galactose-proton symport (galactose transporter)
CDS,none,GI:378700999,3275515,3276012,499,1,hypothetical protein
CDS,endA,GI:378701000,3276107,3276814,709,1,endonuclease I
CDS,none,GI:378701001,3276843,3277622,781,1,hypothetical protein
CDS,gshB,GI:378701002,3277642,3278589,949,1,Glutathione synthetase
CDS,none,GI:378701003,3278805,3279368,565,1,hypothetical protein
CDS,none,GI:378701004,3279368,3279784,418,1,Putative Holliday junction resolvase
CDS,kdgR,GI:378701005,3279831,3280517,688,-1,global regulatory protein
CDS,pilT,GI:378701006,3280649,3281629,982,-1,"Type II secretion, ATP-binding, protein"
CDS,none,GI:378701007,3281647,3282351,706,1,hypothetical protein
CDS,none,GI:378701008,3282370,3282936,568,1,hypothetical protein
CDS,none,GI:378701009,3282933,3283223,292,1,hypothetical protein
CDS,none,GI:378701010,3283231,3283824,595,1,hypothetical protein
CDS,none,GI:378701011,3283817,3284953,1138,1,oxygen-independent coproporphyrinogen III oxidase
CDS,none,GI:378701012,3285044,3286051,1009,-1,hypothetical protein
CDS,ansB,GI:378701013,3286184,3287230,1048,-1,L-asparaginase
CDS,none,GI:378701014,3287419,3288138,721,-1,hypothetical protein
CDS,none,GI:378701015,3288188,3288514,328,-1,hypothetical protein
CDS,none,GI:378701016,3288514,3289233,721,-1,hypothetical protein
CDS,mutY,GI:378701017,3289388,3290440,1054,1,A/G-specific adenine glycosylase
CDS,none,GI:378701018,3290468,3290743,277,1,hypothetical protein
CDS,mltC,GI:378701019,3290856,3291941,1087,1,membrane-bound lytic murein transglycosylase C
CDS,nupG,GI:378701020,3292158,3293414,1258,1,nucleoside permease nupg (nucleoside-transport system protein)
CDS,speC,GI:378701021,3293476,3295611,2137,-1,"ornithine decarboxylase, constitutive"
CDS,yqgA,GI:378701022,3296036,3296743,709,1,hypothetical protein
tRNA,none,none,3296849,3296921,74,1,tRNA-Phe
CDS,none,GI:378701023,3297083,3297517,436,-1,hypothetical protein
CDS,none,GI:378701024,3297528,3298853,1327,-1,putative hydrolase
CDS,none,GI:378701025,3298878,3299405,529,-1,hypothetical protein
CDS,citE,GI:378701026,3299429,3300271,844,-1,citrate lyase
CDS,none,GI:378701027,3300513,3301241,730,1,putative LysR family transcriptional regulator
CDS,none,GI:378701028,3301289,3303028,1741,-1,arylsulfatase
CDS,none,GI:378701029,3303097,3304281,1186,-1,arylsulfatase regulator
CDS,none,GI:378701030,3304793,3305476,685,1,LysR family transcriptional regulator
CDS,none,GI:378701031,3305580,3306137,559,-1,hypothetical protein
CDS,none,GI:378701032,3306115,3307614,1501,-1,amino acid transport protein
CDS,none,GI:378701033,3307823,3308197,376,-1,hypothetical protein
CDS,ordL,GI:378701034,3308212,3309513,1303,-1,putative oxidoreductase
CDS,none,GI:378701035,3309675,3311159,1486,1,aldehyde dehydrogenase
CDS,none,GI:378701036,3311295,3311675,382,-1,hypothetical protein
CDS,none,GI:378701037,3311675,3312160,487,-1,hypothetical protein
CDS,none,GI:378701038,3312886,3313809,925,-1,hypothetical protein
CDS,none,GI:378701039,3313848,3314726,880,-1,hydrolase
CDS,exuT,GI:378701040,3315122,3316426,1306,-1,hexuronate transporter
CDS,uxuA,GI:378701041,3316831,3318015,1186,1,D-mannonate hydrolase
CDS,uxuB,GI:378701042,3318126,3319598,1474,1,D-mannonate oxidoreductase
CDS,uxaC,GI:378701043,3319610,3321022,1414,1,uronate isomerase
CDS,none,GI:378701044,3321322,3322380,1060,-1,hypothetical protein
CDS,gsp,GI:378701045,3323050,3324906,1858,-1,glutathionylspermidine synthase
CDS,none,GI:378701046,3325133,3325999,868,1,transferase
CDS,none,GI:378701047,3326067,3326777,712,-1,hypothetical protein
CDS,none,GI:378701048,3326777,3327829,1054,-1,"ABC-transport protein, periplasmic-binding component"
CDS,hybG,GI:378701049,3327905,3328153,250,-1,hydrogenase-2 component protein
CDS,hybF,GI:378701050,3328181,3328522,343,-1,hydrogenase-2 component protein
CDS,hybE,GI:378701051,3328515,3329003,490,-1,hydrogenase-2 component protein
CDS,hybD,GI:378701052,3328996,3329490,496,-1,hydrogenase-2 component protein
CDS,hybC,GI:378701053,3329490,3331193,1705,-1,hydrogenase-2 large subunit
CDS,hybB,GI:378701054,3331190,3332368,1180,-1,hydrogenase-2 cytochrome b subunit
CDS,hybA,GI:378701055,3332358,3333344,988,-1,hydrogenase-2 small subunit
CDS,hyb0,GI:378701056,3333347,3334465,1120,-1,hydrogenase-2 small chain protein
CDS,none,GI:378701057,3334655,3334942,289,-1,hypothetical protein
CDS,none,GI:378701058,3335027,3336670,1645,-1,methyl-accepting chemotaxis protein
CDS,none,GI:378701059,3336977,3337471,496,-1,hypothetical protein
CDS,none,GI:378701060,3337751,3338266,517,-1,hypothetical protein
CDS,none,GI:378701061,3338358,3338768,412,1,hypothetical protein
CDS,none,GI:378701062,3338755,3339159,406,1,hypothetical protein
CDS,none,GI:378701063,3339283,3340167,886,1,oxidoreductase
CDS,exbD,GI:378701064,3340280,3340705,427,-1,biopolymer transport ExbD protein
CDS,exbB,GI:378701065,3340712,3341446,736,-1,biopolymer transport ExbB protein
CDS,none,GI:378701066,3341439,3341588,151,-1,hypothetical protein
CDS,metC,GI:378701067,3341698,3342885,1189,1,beta-cystathionase
CDS,yghB,GI:378701068,3343025,3343684,661,1,DedA family integral membrane protein
