id,gene,gene_function,sub_class,class,source_organism,1st_blast_match,1st_blast_cov,2nd_blast_match,2nd_blast_cov,3rd_blast_match,3rd_blast_cov
MUdru-g0929_efpA,efpA,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Shigella sonnei,MUdru-g0930_efrA,100,MUdru-g0931_efrA,99.735,NA,NA
MUdru-g0930_efrA,efrA,Drug and biocide ABC efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli,MUdru-g0929_efpA,95,MUdru-g0931_efrA,99.735,NA,NA
MUdru-g0931_efrA,efrA,Drug and biocide ABC efflux pumps,Drug and biocide resistance,Multi-compound,Enterococcus faecium,MUdru-g0930_efrA,100,MUdru-g0929_efpA,99.735,NA,NA
MUdru-g0932_efrB,efrB,Drug and biocide ABC efflux pumps,Drug and biocide resistance,Multi-compound,Mycobacterium tuberculosis,NA,NA,NA,NA,NA,NA
MUdru-g0933_emrA,emrA,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Enterococcus faecalis,NA,NA,NA,NA,NA,NA
MUdru-g0934_emrB,emrB,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli str. K-12 substr. W3110,NA,NA,NA,NA,NA,NA
MUdru-g0935_emrD,emrD,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli,MUdru-g0937_emrK,100,NA,NA,NA,NA
MUdru-g0936_emrK,emrK,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli str. K-12 substr. W3110,NA,NA,NA,NA,NA,NA
MUdru-g0937_emrK,emrK,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli,MUdru-g0935_emrD,100,NA,NA,NA,NA
MUdru-g0938_emrR,emrR,Drug and biocide MFS efflux regulator,Drug and biocide resistance,Multi-compound,Escherichia coli,MUdru-g0939_emrR,100,NA,NA,NA,NA
MUdru-g0939_emrR,emrR,Drug and biocide MFS efflux regulator,Drug and biocide resistance,Multi-compound,Escherichia coli,MUdru-g0938_emrR,100,NA,NA,NA,NA
MUdru-g0940_emrRsm,emrRsm,Drug and biocide MFS efflux regulator,Drug and biocide resistance,Multi-compound,Escherichia coli,NA,NA,NA,NA,NA,NA
MUdru-g0941_emrY,emrY,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Shigella sonnei,MUdru-g1014_mexZ,49,MUdru-g1022_norA,72.984,MUdru-g0924_cpxA-cpxR,73.166
MUdru-g0942_evgS,evgS,Drug and biocide MFS efflux regulator,Drug and biocide resistance,Multi-compound,Stenotrophomonas maltophilia,MUdru-g0948_fexA,100,MUdru-g0944_evgS,84.549,MUdru-g0946_farA,84.406
MUdru-g0943_evgS,evgS,Drug and biocide MFS efflux regulator,Drug and biocide resistance,Multi-compound,Escherichia coli,NA,NA,NA,NA,NA,NA
MUdru-g0944_evgS,evgS,Drug and biocide MFS efflux regulator,Drug and biocide resistance,Multi-compound,Escherichia coli,MUdru-g0946_farA,100,MUdru-g0948_fexA,99.428,MUdru-g0942_evgS,84.549
MUdru-g0945_farA,farA,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli O157:H7,MUdru-g0947_farR,100,NA,NA,NA,NA
MUdru-g0946_farA,farA,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli O157:H7,MUdru-g0944_evgS,100,MUdru-g0948_fexA,99.428,MUdru-g0942_evgS,84.406
MUdru-g0947_farR,farR,Drug and biocide MFS efflux regulator,Drug and biocide resistance,Multi-compound,Escherichia coli,MUdru-g0945_farA,100,NA,NA,NA,NA
MUdru-g0948_fexA,fexA,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Neisseria gonorrhoeae,MUdru-g0946_farA,100,MUdru-g0944_evgS,99.428,MUdru-g0942_evgS,84.549
MUdru-g0949_fexA,fexA,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Neisseria meningitidis,NA,NA,NA,NA,NA,NA
MUdru-g0950_fexA,fexA,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Neisseria meningitidis,NA,NA,NA,NA,NA,NA
MUdru-g0951_fexA,fexA,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Staphylococcus warneri,NA,NA,NA,NA,NA,NA
MUdru-g0952_gadW,gadW,Drug and biocide RND efflux regulator,Drug and biocide resistance,Multi-compound,Staphylococcus simulans,MUdru-g0953_gadW,99,NA,NA,NA,NA
MUdru-g0953_gadW,gadW,Drug and biocide RND efflux regulator,Drug and biocide resistance,Multi-compound,Hafnia alvei,MUdru-g0952_gadW,83,NA,NA,NA,NA
MUdru-g0954_gadX,gadX,Drug and biocide RND efflux regulator (partial gene),Drug and biocide resistance,Multi-compound,Staphylococcus aureus,NA,NA,NA,NA,NA,NA
MUdru-g0955_kmrA,kmrA,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli,MUdru-g0956_kpN,100,NA,NA,NA,NA
MUdru-g0956_kpN,kpN,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli,MUdru-g0955_kmrA,100,NA,NA,NA,NA
MUdru-g0957_kpN,kpN,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli,MUdru-g0958_kpnE,100,MUdru-g0982_mepA,99.675,NA,NA
MUdru-g0958_kpnE,kpnE,Drug and biocide SMR efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g0982_mepA,100,MUdru-g0957_kpN,99.74,NA,NA
MUdru-g0959_kpnF,kpnF,Drug and biocide SMR efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,NA,NA,NA,NA,NA,NA
MUdru-g0960_kpnO,kpnO,Drug and biocide SMR efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli,MUdru-g0961_marA,91,NA,NA,NA,NA
MUdru-g0961_marA,marA,Drug and biocide RND efflux regulator,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g0960_kpnO,100,NA,NA,NA,NA
MUdru-g0962_marA,marA,Drug and biocide RND efflux regulator,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,NA,NA,NA,NA,NA,NA
MUdru-g0963_marR,marR,Drug and biocide RND efflux regulator,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,NA,NA,NA,NA,NA,NA
MUdru-g0964_mdE,mdE,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli,NA,NA,NA,NA,NA,NA
MUdru-g0965_mdfA,mdfA,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli,MUdru-g0966_mdfA,100,NA,NA,NA,NA
MUdru-g0966_mdfA,mdfA,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli,MUdru-g0965_mdfA,100,NA,NA,NA,NA
MUdru-g0967_mdfA,mdfA,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Streptococcus mutans,MUdru-g0968_mdfA,100,MUdru-g0969_mdtE,96.939,NA,NA
MUdru-g0968_mdfA,mdfA,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli K-12,MUdru-g0967_mdfA,100,MUdru-g0969_mdtE,96.967,NA,NA
MUdru-g0969_mdtE,mdtE,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli,MUdru-g0968_mdfA,100,MUdru-g0967_mdfA,96.939,NA,NA
MUdru-g0970_mdtF,mdtF,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli HB101,MUdru-g0971_mdtG,97,NA,NA,NA,NA
MUdru-g0971_mdtG,mdtG,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli,MUdru-g0970_mdtF,100,NA,NA,NA,NA
MUdru-g0972_mdtG,mdtG,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli,NA,NA,NA,NA,NA,NA
MUdru-g0973_mdtH,mdtH,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli,MUdru-g0976_mdtK,100,MUdru-g0975_mdtK,99.86,MUdru-g0974_mdtJ,99.79
MUdru-g0974_mdtJ,mdtJ,Drug and biocide SMR efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli,MUdru-g0975_mdtK,100,MUdru-g0976_mdtK,99.86,MUdru-g0973_mdtH,99.79
MUdru-g0975_mdtK,mdtK,Drug and biocide MATE efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli,MUdru-g0976_mdtK,100,MUdru-g0974_mdtJ,99.93,MUdru-g0973_mdtH,99.86
MUdru-g0976_mdtK,mdtK,Drug and biocide MATE efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli,MUdru-g0975_mdtK,99,MUdru-g0973_mdtH,99.93,MUdru-g0974_mdtJ,99.86
MUdru-g0977_mdtK,mdtK,Drug and biocide MATE efflux pumps,Drug and biocide resistance,Multi-compound,Shigella sonnei,MUdru-g0978_mdtM,100,NA,NA,NA,NA
MUdru-g0978_mdtM,mdtM,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli str. K-12 substr. MG1655,MUdru-g0977_mdtK,100,NA,NA,NA,NA
MUdru-g0979_mdtN,mdtN,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli,NA,NA,NA,NA,NA,NA
MUdru-g0980_mdtO,mdtO,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Salmonella enterica subsp. enterica serovar Typhimurium,NA,NA,NA,NA,NA,NA
MUdru-g0981_mdtP,mdtP,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli B,NA,NA,NA,NA,NA,NA
MUdru-g0982_mepA,mepA,Drug and biocide MATE efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli,MUdru-g0958_kpnE,100,MUdru-g0957_kpN,99.675,NA,NA
MUdru-g0983_mepR,mepR,Drug and biocide MATE efflux regulator,Drug and biocide resistance,Multi-compound,Escherichia coli,NA,NA,NA,NA,NA,NA
MUdru-g0984_mexA,mexA,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli,NA,NA,NA,NA,NA,NA
MUdru-g0985_mexB,mexB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Staphylococcus aureus,NA,NA,NA,NA,NA,NA
MUdru-g0986_mexC,mexC,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,NA,NA,NA,NA,NA,NA
MUdru-g0987_mexC,mexC,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,MUdru-g0988_mexD,100,MUdru-g0989_mexD1,99.595,MUdru-g0990_mexE,98.058
MUdru-g0988_mexD,mexD,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,MUdru-g0989_mexD1,100,MUdru-g0987_mexC,99.676,MUdru-g0990_mexE,98.378
MUdru-g0989_mexD1,mexD1,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,MUdru-g0988_mexD,100,MUdru-g0987_mexC,99.595,MUdru-g0990_mexE,98.459
MUdru-g0990_mexE,mexE,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,MUdru-g0989_mexD1,100,MUdru-g0988_mexD,98.378,MUdru-g0987_mexC,98.058
MUdru-g0991_mexF,mexF,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,NA,NA,NA,NA,NA,NA
MUdru-g0992_mexF,mexF,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1007_mexR,15,MUdru-g1121_yajC,74.79,MUdru-g1115_vexC,74.79
MUdru-g0993_mexG,mexG,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Acinetobacter baumannii SDF,MUdru-g0994_mexH,100,NA,NA,NA,NA
MUdru-g0994_mexH,mexH,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas protegens,MUdru-g0993_mexG,100,NA,NA,NA,NA
MUdru-g0995_mexI,mexI,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,NA,NA,NA,NA,NA,NA
MUdru-g0996_mexJ,mexJ,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,NA,NA,NA,NA,NA,NA
MUdru-g0997_mexK,mexK,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,MUdru-g0998_mexL,100,NA,NA,NA,NA
MUdru-g0998_mexL,mexL,Drug and biocide RND efflux regulator,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,MUdru-g0997_mexK,100,NA,NA,NA,NA
MUdru-g0999_mexN,mexN,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,NA,NA,NA,NA,NA,NA
MUdru-g1000_mexN,mexN,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,NA,NA,NA,NA,NA,NA
MUdru-g1001_mexQ,mexQ,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,NA,NA,NA,NA,NA,NA
MUdru-g1002_mexQ,mexQ,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,NA,NA,NA,NA,NA,NA
MUdru-g1003_mexQ,mexQ,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,NA,NA,NA,NA,NA,NA
MUdru-g1004_mexR,mexR,Drug and biocide RND efflux regulator,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,NA,NA,NA,NA,NA,NA
MUdru-g1005_mexR,mexR,Drug and biocide RND efflux regulator,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,NA,NA,NA,NA,NA,NA
MUdru-g1006_mexR,mexR,Drug and biocide RND efflux regulator,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,NA,NA,NA,NA,NA,NA
MUdru-g1007_mexR,mexR,Drug and biocide RND efflux regulator,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,MUman-g1128_sitB,98,Bpoly-g0138_srpB,80.353,MUdru-g0887_adeK,75.877
MUdru-g1008_mexS,mexS,Drug and biocide RND efflux regulator,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,MUdru-g1009_mexT,100,NA,NA,NA,NA
MUdru-g1009_mexT,mexT,Drug and biocide RND efflux regulator,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,MUdru-g1008_mexS,100,NA,NA,NA,NA
MUdru-g1010_mexT,mexT,Drug and biocide RND efflux regulator,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,MUdru-g1011_mexT,98,MUdru-g1035_oqxA,78.549,MUdru-g1035_oqxA,76.49
MUdru-g1011_mexT,mexT,Drug and biocide RND efflux regulator,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa PAK,MUdru-g1010_mexT,98,MUdru-g0926_cpxA-cpxR,77.723,MUdru-g1121_yajC,81.586
MUdru-g1012_mexY,mexY,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa PAO1,MUdru-g0900_amrB,100,MUdru-g0899_amrA,97.625,NA,NA
MUdru-g1013_mexY,mexY,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa PAO1,MUdru-g1014_mexZ,99,MUdru-g1022_norA,73.258,MUdru-g1076_pmrA,72.132
MUdru-g1014_mexZ,mexZ,Drug and biocide RND efflux regulator,Drug and biocide resistance,Multi-compound,Acinetobacter baumannii,MUdru-g1013_mexY,99,MUdru-g0941_emrY,74.688,MUdru-g1022_norA,74.081
MUdru-g1015_mmR,mmR,Drug and biocide SMR efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa PAO1,NA,NA,NA,NA,NA,NA
MUdru-g1016_mtrA,mtrA,Drug and biocide RND efflux regulator,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,NA,NA,NA,NA,NA,NA
MUdru-g1017_mtrC,mtrC,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,Bmult-g0045_oprM,16,MUdru-g1014_mexZ,75.362,MUdru-g1007_mexR,85.714
MUdru-g1018_mtrD,mtrD,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Mycobacterium tuberculosis,NA,NA,NA,NA,NA,NA
MUdru-g1019_mtrD,mtrD,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Neisseria gonorrhoeae,NA,NA,NA,NA,NA,NA
MUdru-g1020_mtrE,mtrE,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Neisseria gonorrhoeae,NA,NA,NA,NA,NA,NA
MUdru-g1021_mtrR,mtrR,Drug and biocide MFS efflux regulator,Drug and biocide resistance,Multi-compound,Neisseria meningitidis,NA,NA,NA,NA,NA,NA
MUdru-g1022_norA,norA,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Neisseria gonorrhoeae,MUdru-g1014_mexZ,46,MUdru-g1013_mexY,73.258,MUdru-g0941_emrY,72.946
MUdru-g1023_norA,norA,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Neisseria gonorrhoeae,NA,NA,NA,NA,NA,NA
MUdru-g1024_norB,norB,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Staphylococcus aureus,MUdru-g1026_oprN,100,MUdru-g1025_norC,99.321,MUdru-g1027_oprN,98.416
MUdru-g1025_norC,norC,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Staphylococcus epidermidis,MUdru-g1026_oprN,100,MUdru-g1024_norB,99.321,MUdru-g1027_oprN,98.643
MUdru-g1026_oprN,oprN,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Staphylococcus aureus,MUdru-g1025_norC,100,MUdru-g1024_norB,99.548,MUdru-g1027_oprN,98.869
MUdru-g1027_oprN,oprN,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Staphylococcus aureus,MUdru-g1029_oqxA,100,MUdru-g1028_oprZ,99.324,MUdru-g1026_oprN,98.869
MUdru-g1028_oprZ,oprZ,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Staphylococcus aureus,MUdru-g1027_oprN,100,MUdru-g1029_oqxA,99.099,MUdru-g1026_oprN,98.643
MUdru-g1029_oqxA,oqxA,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa PAO1,MUdru-g1027_oprN,100,MUdru-g1028_oprZ,99.099,MUdru-g1026_oprN,98.643
MUdru-g1030_oqxA,oqxA,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,NA,NA,NA,NA,NA,NA
MUdru-g1031_oqxA,oqxA,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Achromobacter xylosoxidans,MUdru-g1032_oqxA,100,NA,NA,NA,NA
MUdru-g1032_oqxA,oqxA,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Salmonella enterica subsp. enterica serovar Enteritidis,MUdru-g1031_oqxA,88,NA,NA,NA,NA
MUdru-g1033_oqxA,oqxA,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,NA,NA,NA,NA,NA,NA
MUdru-g1034_oqxA,oqxA,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1035_oqxA,100,MUdru-g0926_cpxA-cpxR,78.893,MUdru-g0924_cpxA-cpxR,75.806
MUdru-g1035_oqxA,oqxA,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1034_oqxA,100,MUdru-g0926_cpxA-cpxR,79.241,MUdru-g0924_cpxA-cpxR,76.063
MUdru-g1036_oqxA,oqxA,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,NA,NA,NA,NA,NA,NA
MUdru-g1037_oqxA,oqxA,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,NA,NA,NA,NA,NA,NA
MUdru-g1038_oqxA,oqxA,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,NA,NA,NA,NA,NA,NA
MUdru-g1039_oqxA,oqxA,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,NA,NA,NA,NA,NA,NA
MUdru-g1040_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1041_oqxB,100,MUdru-g0926_cpxA-cpxR,83.505,NA,NA
MUdru-g1041_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1040_oqxB,100,MUdru-g0926_cpxA-cpxR,83.505,NA,NA
MUdru-g1042_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1043_oqxB,100,NA,NA,NA,NA
MUdru-g1043_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1042_oqxB,100,NA,NA,NA,NA
MUdru-g1044_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,NA,NA,NA,NA,NA,NA
MUdru-g1045_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1046_oqxB,100,MUdru-g1048_oqxB,87.526,NA,NA
MUdru-g1046_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1048_oqxB,99,MUdru-g1045_oqxB,99.585,NA,NA
MUdru-g1047_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli,NA,NA,NA,NA,NA,NA
MUdru-g1048_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1046_oqxB,99,MUdru-g1045_oqxB,87.526,NA,NA
MUdru-g1049_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli,NA,NA,NA,NA,NA,NA
MUdru-g1050_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,NA,NA,NA,NA,NA,NA
MUdru-g1051_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1052_oqxB,100,NA,NA,NA,NA
MUdru-g1052_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella variicola,MUdru-g1051_oqxB,100,NA,NA,NA,NA
MUdru-g1053_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella variicola,NA,NA,NA,NA,NA,NA
MUdru-g1054_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1057_oqxB,100,MUdru-g1061_oqxB,99.405,MUdru-g1060_oqxB,99.405
MUdru-g1055_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1060_oqxB,100,MUdru-g1063_oqxB,99.575,MUdru-g1064_oqxB,99.49
MUdru-g1056_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1063_oqxB,100,MUdru-g1060_oqxB,99.575,MUdru-g1064_oqxB,99.49
MUdru-g1057_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1056_oqxB,100,MUdru-g1054_oqxB,99.49,MUdru-g1063_oqxB,99.405
MUdru-g1058_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1059_oqxB,100,MUdru-g1061_oqxB,99.49,MUdru-g1056_oqxB,99.405
MUdru-g1059_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1058_oqxB,100,MUdru-g1061_oqxB,99.575,MUdru-g1056_oqxB,99.49
MUdru-g1060_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1055_oqxB,100,MUdru-g1063_oqxB,99.66,MUdru-g1064_oqxB,99.575
MUdru-g1061_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Salmonella enterica subsp. enterica serovar Typhimurium,MUdru-g1059_oqxB,100,MUdru-g1060_oqxB,99.49,MUdru-g1058_oqxB,99.49
MUdru-g1062_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli,MUdru-g1064_oqxB,100,MUdru-g1059_oqxB,99.405,MUdru-g1056_oqxB,99.405
MUdru-g1063_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1064_oqxB,100,MUdru-g1060_oqxB,99.66,MUdru-g1056_oqxB,99.575
MUdru-g1064_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1063_oqxB,100,MUdru-g1060_oqxB,99.575,MUdru-g1056_oqxB,99.49
MUdru-g1065_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1075_pmpM,100,MUdru-g1074_phoR,99.112,MUdru-g1086_sdrM,99.049
MUdru-g1066_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1077_pmrA,100,MUdru-g1067_oqxB,99.968,MUdru-g1088_sepA,99.334
MUdru-g1067_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1066_oqxB,100,MUdru-g1077_pmrA,99.937,MUdru-g1088_sepA,99.302
MUdru-g1068_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1081_qacE,100,MUdru-g1078_pmrA,99.493,MUdru-g1091_smE,99.334
MUdru-g1069_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1095_smE,100,MUdru-g1070_oqxB,99.493,MUdru-g1071_oqxB,99.461
MUdru-g1070_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1095_smE,100,MUdru-g1071_oqxB,99.841,MUdru-g1090_smE,99.556
